0 0.903771 0.021557302813663866 11
1 0.8629130714285715 0.022943513562628297 14
2 0.8478711785714285 0.021278657321105354 28
3 0.8744674 0.020195198706675438 20
4 0.8781375714285714 0.023964055335621487 14
5 0.8632083333333332 0.014087174505561274 42
6 0.8904356060606063 0.010246577955974808 66
7 0.8637721733333337 0.011628991489018555 75
8 0.869563685185185 0.007206057392635768 162
9 0.8693831004184094 0.006231284150273508 239
10 0.877615693877551 0.006200922540460755 245
11 0.8739058275862073 0.0060463015993610135 232
12 0.8828684360902255 0.005736793658531784 266
13 0.8787129243986257 0.0051928057542574855 291
14 0.8740541003039516 0.005022797923427899 329
15 0.8841999220779224 0.005319856807742598 308
16 0.8782124071661237 0.005766083664144366 307
17 0.8897491281138792 0.00513225743274495 281
18 0.8865905735294123 0.005535217019151677 272
19 0.8803314912280705 0.006447415861409622 228
20 0.8754043448275866 0.00816860798818647 174
21 0.8796657209302328 0.008393384243035264 129
22 0.8856546875000004 0.007417134059219559 144
23 0.8886723271028044 0.008075076352249105 107
24 0.887471797619048 0.009928307153861482 84
25 0.8858246219512194 0.009102023715197985 82
26 0.8980512830188679 0.01187104639886676 53
27 0.8854047121212119 0.0114480744813859 66
28 0.8860674255319148 0.011108622285883187 47
29 0.90123340625 0.013112614749556283 32
30 0.8831845862068967 0.014220571342051538 29
31 0.8629396956521742 0.02061100518693709 23
32 0.886095851851852 0.014103283844097798 27
33 0.9211079473684213 0.014485638697365274 19
34 0.8532228333333332 0.028030150756314483 12
35 0.9073155833333334 0.028017646923468732 12
36 0.8959182222222223 0.023879566035343084 18
37 0.89306125 0.01713177404049625 12
38 0.9420007 0.016680143647163234 10
39 0.8706269999999999 0.037600574903258535 9
40 0.91993725 0.02994718127193156 8
41 0.82161375 0.04413123024264299 4
42 0.8933755999999999 0.04296396925750692 5
43 0.9395765 0.05000949999999998 2
44 0.926503 0.03171395747931815 3
45 0.6987935000000001 4.255000000000231E-4 2
46 0.866236 0.06160723843970502 4
47 0.796474 0.0 1
48 0.9770195 0.007468499999999989 2
50 0.82553 0.033277969624562934 3
51 0.988179 0.0 1
56 0.798297 0.0 1
58 0.8953476 0.002491948566884954 5
61 0.827912 0.06267358053704394 3
62 0.70002 0.0 1
63 0.889462 0.0 1
66 0.893312 0.0 1
72 0.697996 0.0 1
84 0.9383995 0.0459175 2
